GeneSymbol	C1_rpkm	C2_rpkm	C3_rpkm	C4_rpkm	C5_rpkm	C6_rpkm	C7_rpkm	C8_rpkm	A9_rpkm	A10_rpkm	A11_rpkm	A12_rpkm	A13_rpkm	A14_rpkm	A15_rpkm	A16_rpkm	A17_rpkm
ZADH2	11.77430182	4.106347765	11.35495894	11.94845832	10.17931847	13.71891036	13.14785262	9.224131848	11.5396182	11.55550805	11.84233715	8.681824328	11.50332503	10.26075051	8.300987876	12.81901445	11.50753663
C18orf62	0.055556198	0.0	0.077459637	0.053327563	0.0	0.070189278	0.024744611	0.037425066	0.100268418	0.031402162	0.049995405	0.034114072	0.031114957	0.083383074	0.059597637	0.05876571	0.090679743
HMSD	0.787564659	0.927472082	1.427488163	1.149076726	1.07587566	0.862336106	0.65478859	0.990337118	3.492595377	1.068376916	1.842710645	1.289602879	1.940776794	1.536649996	0.33794244	0.571243001	1.028380834
ZNF547	1.841346218	3.308567973	2.064435253	2.128265396	2.256102546	2.686086539	2.401210157	1.619780353	2.094792921	2.725363727	2.425770117	2.657661158	3.76360188	2.450233982	2.818359144	2.707878346	2.553105137
ZIK1	2.495946982	1.959560711	2.793463317	2.594659099	1.832402922	2.531268919	2.3695874	2.836610898	2.504076882	2.629635893	1.634930804	3.183415178	1.407396386	2.554912706	2.535442589	2.770991617	2.061905347
ZNF776	5.876343377	9.083536165	6.061042566	5.893564686	7.22610899	6.188798069	5.900015125	5.960515854	6.090149114	5.38180781	6.07576048	5.763905011	7.982719215	5.153230384	5.059562221	6.202743196	6.429891891
ZSCAN1	1.755717392	4.085996963	2.214786469	1.267977726	1.513307059	0.880222222	1.601223236	1.877345158	1.595146756	2.26831617	1.053321453	1.677031344	1.80273853	2.070449529	2.18837461	1.137028266	2.019643889
ZNF780A	9.592009132	7.892892653	10.52969571	10.3307407	11.44477993	10.34927682	11.03216558	10.38217254	12.44693658	12.07875563	10.20532749	10.79573204	8.62260399	10.27796144	10.1074299	11.08186528	9.861446703
C19orf54	0.617859303	0.529177681	0.757036105	1.006428435	1.969437662	0.48885982	0.689372871	0.824025274	0.559973208	0.634971066	1.0109379	1.073033966	1.82457447	0.871129522	0.739128577	0.5432132	0.855680135
PRR19	1.296788781	1.039766908	1.884995904	1.695003431	1.469981458	1.975319319	1.638544479	1.734755321	1.536592632	1.465974024	1.986364528	1.400563664	0.865358589	1.594327377	2.012689699	1.734435494	2.485926204
TMEM145	19.39582721	49.39740289	23.22360969	22.73438835	12.85124102	9.95096417	15.11697742	17.42116155	14.21062671	14.57582803	18.15162013	16.65012148	18.50253823	20.18235985	18.40257102	17.82792998	26.3381685
CXCL17	0.961824655	0.533029932	0.788841823	0.695146235	1.23663869	0.476534099	0.470394102	0.355724539	0.758549517	0.831471498	0.763722913	0.324253597	0.760492474	0.764249003	0.728324224	0.410375719	0.960413136
ZNF575	1.096731374	1.444796955	1.42545624	1.470308044	1.777551364	1.48935202	1.037678833	1.068876898	0.862689217	0.840553339	1.388429798	1.430592317	2.33202375	1.925053192	1.276217673	1.258402884	1.286446946
LYPD5	5.15165958	5.491144868	5.452590386	6.381577854	2.414350459	8.012980949	5.783799142	5.302675415	5.720213128	6.270116944	5.211285761	4.310170049	5.854746301	5.601476175	5.066554912	7.250545791	5.671217836
ZNF283	7.53526203	6.244201627	6.407038434	6.729772422	7.042124495	4.428687191	5.545438552	4.759452119	6.891659081	5.759238223	5.890728447	6.740903306	7.226043841	6.230390734	5.902252931	5.67090863	6.53892661
NKPD1	0.302909484	1.486333464	0.598306183	0.445829364	0.413798331	0.212607521	0.524670345	0.702849145	0.468595086	0.313892791	0.431601359	0.434000969	0.565494404	0.511458948	0.454922515	0.244120941	0.494413863
TPRX1	0.0	0.0	0.0	0.0	0.219387369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059962702	0.0	0.0	0.0	0.0
FLJ36070	1.794975949	4.168146232	3.066637781	1.65016898	3.073733107	1.107262592	1.276162736	1.634939111	1.251512301	1.686200941	1.888321574	1.573090312	3.79465043	2.314597649	1.865886609	1.466982539	1.881667551
IZUMO1	0.554048005	0.892856714	0.609856978	0.918093387	1.155227864	0.294728436	0.398298324	0.340491244	0.811990893	0.197788973	0.603558274	0.358116913	1.796483259	0.54707793	0.325329659	0.352514687	0.723461043
C19orf63	25.05291216	23.35318606	20.33198356	22.18317279	25.60788107	25.05357877	28.12289907	28.14487763	25.81155918	21.64750127	23.49886544	28.91856788	20.82778787	26.05210339	33.56040374	23.92683955	27.54120892
KLK9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064074606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIGLECP3	0.022809449	0.0	0.031802242	0.0	0.031159513	0.038423046	0.013545706	0.0	0.070571549	0.0	0.02052638	0.0	0.0	0.1027026	0.039149958	0.082721704	0.059567935
FLJ40235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025915286	0.0	0.0	0.0	0.0	0.0	0.021652229	0.0	0.0	0.0
ZNF615	6.80124674	9.5765265	6.768440554	7.275871175	8.769261872	7.046382692	6.197545326	5.190283704	6.531398346	6.267855813	8.304793691	7.020991892	7.507840596	6.620303006	6.185742405	7.454816487	7.609889466
LOC284379	0.0	0.0	0.113062996	0.062271131	0.0	0.0	0.0	0.072836044	0.041815871	0.0	0.0	0.0	0.0	0.0	0.104389139	0.049015222	0.0
MGC33407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR2Z1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF763	3.09636315	7.027643013	3.087399983	2.665930864	4.358055237	1.801854822	2.139715453	2.376598728	2.651441889	3.076047084	3.444694453	3.042096001	4.014837795	2.858771053	2.850543835	2.743135052	3.651085215
LOC284402	0.92220686	2.172065765	0.803621061	0.354085026	1.574759455	0.097092428	0.684581581	1.346016909	0.237772682	0.130315295	0.518687693	1.415694027	0.645617147	0.692059987	0.494646428	0.209032129	1.354717141
WDR62	0.580432998	1.782097862	0.419087791	1.074501543	0.920350572	0.471416551	0.32623217	0.47479162	0.416890764	0.421816534	0.89543255	0.67888128	1.056506443	0.560030855	0.604866443	0.494930918	0.717311332
ZFP82	5.431610022	4.825050444	4.323720646	5.441032206	6.26464445	5.303011198	6.841921091	5.4525802	5.834327902	5.927778566	5.665955022	5.739569895	5.115683911	5.317254903	6.048511593	5.327911563	5.472721603
VSTM1	0.240816004	0.0	0.0	0.0	0.328973722	0.162264057	0.114409524	0.0	0.198686762	0.163340404	0.0	0.157730293	0.0	0.506009614	0.62000203	0.02911178	0.0
LOC284417	0.179100514	0.140611292	0.124856104	0.114610602	1.141772229	0.779389003	0.053180655	0.053622169	0.123140007	0.0	0.349209871	0.073317326	0.902767749	0.022400668	0.102468902	0.054127786	0.0
SLC25A41	1.650280555	2.242437335	3.053138275	1.85215462	2.254413859	1.87111068	2.487798596	1.026185187	1.276475977	0.574025852	1.54221803	1.143264963	6.505373244	1.38133121	1.225613297	2.129270534	1.574728873
OR10H5	0.051922775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031384219	0.067799369
NWD1	3.480146453	2.980095942	8.681766113	4.111376763	12.91551306	4.376253709	3.545689547	6.480095801	2.078183611	3.17195673	8.113064112	7.826060041	22.56179604	2.97107213	4.107148835	3.71063138	12.59775701
SLC25A42	5.048491402	5.276483798	5.543130811	7.050888312	7.306126777	5.195596301	4.834462464	5.016302364	5.027634781	4.975914123	6.190072125	4.960011072	9.189284063	6.03805703	6.011476092	6.226991178	6.715788301
LOC284441	13.05076934	4.868322694	13.57170002	12.10735654	9.652937135	19.06927519	14.20189225	14.89546882	15.09548868	18.72028847	14.40482846	13.65637814	5.707406898	13.5453931	13.20087655	15.22477887	12.71039544
ZNF493	9.894737568	8.457753532	8.220641516	6.61685817	10.068126	7.303769371	6.7887419	6.070451487	7.390685484	7.099609664	8.565667054	8.319355939	9.072185827	8.290320306	7.280457945	8.06599424	10.21746648
ODF3L2	0.123830921	0.437486831	0.474793475	0.166408827	0.507488519	0.130372537	0.110308051	0.250253652	0.127709353	0.0	0.195013524	0.456227433	0.346765436	0.209086991	0.159406811	0.037424201	0.202118875
HKR1	8.701188691	13.1845419	11.03326508	9.65128542	9.342821793	7.286771294	8.852111781	7.997517685	8.014795516	10.24336263	7.808714927	8.707422729	11.44426842	8.482286768	8.481339116	8.794369569	9.42911016
FAM19A3	0.130333957	0.511624052	0.363438157	0.100084492	0.296744169	0.32932586	0.051600412	0.273151235	0.313637488	0.294675893	0.0	0.142277458	0.145990391	0.228217928	0.223704175	0.131298498	0.113457727
THEM5	5.273870482	2.720900239	5.53235699	4.126987436	2.40150817	4.188151223	3.131960732	2.93239398	3.626033407	3.804275796	4.926792099	2.67296515	5.119743978	3.354637207	4.526014818	4.159241662	3.148104595
OR2L13	2.482040956	2.030691261	4.735563174	6.119196305	1.106427331	3.564899998	4.763328814	2.323214633	5.604569682	2.008404942	2.139559202	7.572309896	1.69738368	4.783993231	4.372264846	1.768710636	4.332681992
SLC9A11	0.82131743	0.34448963	1.458861529	0.501101129	0.768482614	1.118194072	0.614699493	1.121708368	0.777421562	0.801282687	1.194724484	1.197488387	1.033400631	0.537546061	1.071760309	0.870465525	1.175292382
OR14A16	0.0	0.62330113	0.14758976	0.0	0.0	0.044578996	0.031431864	0.0	0.054585449	0.0	0.0	0.0	0.0	0.079438068	0.045422371	0.0	0.0
CYP4A22	0.6197114	1.390096046	1.645785099	0.589186445	0.483757041	0.671090287	0.368024163	0.583125016	0.273908998	0.500401358	0.504569934	0.676500311	0.561934637	0.487201103	0.658460989	0.481601001	0.539468363
NBPF15	6.252317585	27.04234418	8.558842691	10.30076681	13.66585711	4.978845879	5.67080188	6.841037083	8.323965834	6.168457946	6.240304081	10.14482634	11.96941388	7.763098999	7.460653412	7.00861072	8.906300528
C1orf157	0.028701336	0.067600006	0.080034098	0.044079973	0.039208297	0.0	0.0	0.051558575	0.059200545	0.032445849	0.0	0.023498595	0.064298198	0.043077203	0.0	0.017348245	0.0
FAM102B	15.02493438	2.822363544	12.98043652	15.28223346	4.822804047	23.09717945	23.89439705	19.96139973	20.9712389	19.70486841	16.74784281	13.18431782	6.308598385	16.50482071	12.61746703	21.85173854	13.16770404
SYPL2	0.0	0.934951695	0.332076961	0.060965446	1.4099177	0.0	0.47147796	0.071308836	0.491269042	0.089749405	0.64300542	0.650001451	1.244999776	0.536206962	0.408801338	0.14396245	0.829339383
CYB561D1	1.835493015	1.53401056	2.50411416	2.326415997	3.316276719	2.692971771	3.040597009	2.044074362	2.289896798	1.98571458	2.895042671	2.019852143	3.813516041	1.925433536	2.142628239	2.461930863	2.048824086
ANKRD34A	4.074644119	2.631945968	5.14909293	5.159108035	2.569055251	5.245437225	5.762160314	4.663503127	3.555761441	3.620290226	5.322379062	3.5814864	4.594642031	4.826984292	4.537709947	4.876336063	4.270684528
C1orf104	9.753526498	9.760183875	11.27910986	13.33741865	7.777651641	9.651385354	10.68901972	10.43484355	12.17083687	10.34680548	11.6738905	9.839004393	9.687093009	11.39899261	11.85952833	12.28423364	9.457565323
RSPO1	0.052532328	0.082485955	0.024414528	0.053786662	0.0	0.029497308	0.093591142	0.015728025	0.0	0.098976576	0.015758068	0.071682835	0.0	0.026281538	0.060110715	0.116426409	0.045730204
EPHA10	4.604455829	5.54177869	5.228702104	4.17513325	2.274704017	3.853765395	4.286503692	5.078565183	3.225511111	4.206698097	3.485559935	2.969605099	3.032909757	4.292039189	4.007443625	4.389100801	3.960982953
C1orf111	1.173301492	0.921155586	0.934790991	3.003292118	2.06077205	0.89410995	1.128122065	0.853115929	1.210049741	0.947411425	1.206699541	1.09784581	3.754985542	1.383629013	1.726153211	1.080671587	1.021377106
ZNF326	10.02296452	17.27483867	10.1225104	6.497968226	16.07855961	7.690634261	8.269910913	8.201323843	8.81638125	10.30819241	9.320764313	10.23478247	10.63024152	10.11560725	11.2491537	7.735732075	10.46693934
BTBD8	20.77675888	10.92012986	16.2338284	15.87433136	23.62049962	13.09523805	17.28641216	12.05482947	20.8522601	17.93081241	20.64215387	18.20924744	18.82111155	17.292126	18.54854043	15.17111369	18.14311103
FAM80A	5.921818818	2.028543638	4.933152497	6.327766995	2.238651709	7.030646997	8.385467172	6.753195661	7.307625066	6.020756448	7.612380869	5.027505784	4.469053121	4.999459219	4.083244744	7.282587359	5.726465679
SLC25A34	1.010109395	1.963703104	2.011932077	1.231223991	1.051344293	0.850776351	0.761736378	1.166491777	0.562212346	0.888139062	0.966718971	0.918894559	1.795951283	1.082893539	0.770552794	1.017584743	1.486462525
PRR17	0.379635897	1.505942085	0.612885427	0.444959902	0.791566728	0.504872742	0.272915596	0.493531828	0.40182956	0.440458821	0.521445886	0.523484018	1.051909115	0.584781559	0.480129303	0.410625593	0.547899267
C20orf197	0.43241105	0.297049074	0.301446143	0.110683972	0.123064108	0.030350268	0.074898036	0.37220498	0.130070012	0.386986819	0.145923631	0.265520358	0.121088663	0.22985283	0.525715728	0.196025005	0.564630766
SIRPB2	1.025112841	0.450149704	0.484498684	0.787192381	1.329179248	1.097559124	0.175410438	0.374541293	0.394217539	0.608889362	1.047591684	1.066892604	1.342874551	0.352045517	0.864836812	0.567109403	0.771376376
FRG1B	10.55124636	5.085838932	6.431852871	7.951644711	5.866096725	4.071444631	8.247808855	16.19912097	9.970688071	9.680945283	11.63706608	9.160937697	5.90936014	9.759477552	9.686784788	9.447745085	9.612233621
KRTAP13-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06159884	0.0
SEC14L4	0.173116499	0.498348618	0.080456317	0.162479227	0.10510704	0.097206252	0.11423069	0.103661145	0.019837619	0.260936136	0.190408448	0.25197399	1.055744242	0.101043733	0.115552808	0.232530204	0.125583826
MGC70863	4.813516562	4.251458766	5.388379336	5.100249043	3.983319616	5.321185423	4.260371309	4.136384341	4.844939794	3.741048507	6.601739495	5.077775779	6.402688755	5.001573167	4.548066697	5.693181401	6.34583469
DNHL1	7.447672539	17.18793987	8.455347673	8.211692861	5.302056641	5.073767171	5.354151844	6.889290352	6.699102923	5.987225189	5.202756795	8.3579242	7.019329921	7.554609245	7.789366588	5.363956138	8.97457607
SH2D6	1.802089635	3.395556784	1.292182317	1.541992138	3.235504731	0.867331938	0.947887697	2.034837921	1.858531767	2.037198836	1.297370304	1.011717739	4.383173151	0.386388094	1.67910731	1.46271471	2.353120371
CCDC150	0.758430014	2.349578774	0.476327309	0.645367145	1.064077468	0.333785545	0.442288736	0.233208798	1.064052557	0.664275162	0.54109408	0.939813314	0.489823026	0.687088568	0.914752578	0.446035797	0.240892929
RNF149	13.36267622	9.812596475	11.63900254	9.858437512	12.98470624	14.58194344	8.879452309	10.29753244	10.53482057	11.35569116	12.74722972	13.69445063	9.419736328	11.51005317	11.2956466	11.40657964	12.99580012
FAM150B	1.337958558	0.580499336	0.589092177	0.811128251	2.885932564	1.037944444	1.129118891	0.885494562	0.871493008	1.194090795	1.204038126	1.181905356	1.498681521	1.347549208	1.178447349	1.106664135	1.517192755
CCDC141	0.742585212	2.998293367	0.961400972	0.359792485	0.640057134	0.37973811	0.635242036	0.484357074	0.583499629	0.739529939	0.867143724	0.622451102	0.901104364	0.504192051	0.811778041	0.512969649	1.073538721
LOC285033	2.263116835	0.0	2.366525469	1.737865587	3.091596724	2.382670497	1.34398315	1.016355827	2.917498143	1.918780381	2.545743044	2.316097124	5.069949828	2.972079458	1.94219793	2.735838126	2.95511734
C2orf61	0.168241962	0.735909244	0.435634815	0.221476034	0.492496793	0.141703743	0.157005844	0.410165083	0.247873377	0.24453207	0.259546459	0.354200009	0.699964997	0.216437706	0.309395544	0.276021754	0.345220617
DNAJC5G	2.08571149	7.628758398	3.215926436	1.695848398	0.972096029	0.950692655	1.398921643	1.741130009	1.39184732	2.024954171	0.64036986	1.888438911	0.907018068	3.075156134	1.453017718	1.097540245	2.403058405
IAH1	35.42302411	39.54040745	30.45138402	38.92502416	20.63282516	36.74519726	38.81418886	32.40223146	41.29515749	46.0634363	32.75747506	32.64930025	23.30791918	38.77340556	34.9225838	36.45141941	27.24187641
FAM126B	16.89751232	5.031260828	14.14077969	15.51339945	8.442690813	19.01461202	19.03959512	16.79249034	18.01987967	18.24549475	16.36451975	13.79710053	10.24591539	14.46172099	12.94234307	17.45295511	12.88575299
C2orf21	20.57851172	50.70805499	30.12939381	25.32983577	11.59934513	20.06344416	22.18302945	24.48494377	18.02371892	19.77704933	18.53898211	21.33032594	16.5745369	21.49712004	22.63072894	22.88656846	21.82665024
RUFY4	0.0	0.191943725	0.028406142	0.0	0.278320483	0.514798841	0.036297558	0.0	0.063035349	0.0	0.0	0.083402504	0.251031767	0.061156791	0.227299861	0.0	0.05320679
DUSP28	2.115041808	4.64188908	2.010622225	1.69798293	2.298318365	1.781418489	1.826977094	2.029237781	1.735113642	1.57587334	2.119629413	2.636822292	2.369112297	2.16437706	1.815120526	1.220306703	2.071323702
SLC9A9	11.65608865	6.537017773	9.325991827	11.0827515	15.7333238	13.41871203	6.807253813	7.116111581	11.57846269	9.691613307	12.05119015	12.81569772	15.57242162	13.92261215	12.82607256	10.66032448	11.63343134
C3orf64	4.740879276	5.609287403	4.815138856	3.392727759	6.248373506	4.227395084	3.440207235	5.357755473	4.648340361	5.699077067	3.475172361	6.633159731	4.176002932	6.255370352	5.615819426	4.237827484	4.955316874
EPHA6	12.91537559	21.61797025	15.62915478	13.48821488	6.53915252	16.12696317	13.80457188	16.18387061	13.58764537	13.73248234	16.61097336	9.90867639	12.39288768	11.8779954	10.61891541	12.59693448	12.91372722
FBXW12	1.203646116	1.939693864	1.236562858	0.510791575	0.605785845	0.3201426	0.507885524	0.739702986	1.208677802	0.859376541	0.826629305	1.270723557	0.532197919	0.927033058	0.815498165	0.899842511	0.620403496
C3orf38	16.7444099	14.78923591	15.59755423	16.93176705	15.57811165	19.14870527	15.79451165	14.58589832	16.52450415	16.93000138	14.97098479	18.99776968	14.67321165	18.36102628	17.0024193	16.3375568	14.74904697
HTR3E	0.321555922	0.233033186	0.482818764	0.341896672	1.013701941	0.145833802	0.117514105	0.06665047	0.204078262	0.111848505	0.311629651	0.14175911	1.385319205	0.185621617	0.191047862	0.224263113	0.41987911
ZNF619	3.022050434	5.176588362	3.128216458	2.514044857	3.096270068	2.583923038	2.488087875	2.776069578	3.447261527	3.701014996	3.172824679	3.748845577	3.872321563	3.728231766	2.888228991	2.504723429	3.70695417
ZNF621	5.380221442	7.138516295	5.259296765	4.879753077	9.015717821	3.212351436	3.905149528	4.515648942	5.0308241	4.629168359	5.094515998	6.793359832	8.082195189	5.966537944	5.504800793	4.050553877	6.104215846
RABL3	8.844693259	2.000406563	8.996209749	8.429968392	6.99610106	10.18577831	9.754890305	10.23593076	10.94253398	10.61876683	8.076620579	9.504472323	7.100547337	9.132411475	9.301467486	9.968494399	7.597650061
FRG2C	0.053300261	0.06276882	0.297257124	0.225113341	0.182030939	0.067339145	0.142438929	0.119684565	0.219878582	0.150635168	0.071947908	0.13091529	0.149257456	0.079997189	0.091484147	0.177192548	0.069598053
C3orf56	0.0	0.0	0.0	0.0	0.0	0.023867856	0.0	0.0	0.0	0.0	0.025501398	0.023200973	0.0	0.021265804	0.024319404	0.0	0.0
IGSF10	0.689326484	0.646552294	0.739960808	0.627712139	1.625013584	1.089254546	0.597746874	0.750647236	0.434099426	0.737882702	0.8179568	0.424526911	0.922458804	0.434896105	0.523519705	0.704260474	0.621310766
C3orf33	4.256968475	3.182031352	4.407056234	3.073214145	3.412604048	4.809268011	5.540537474	4.83097978	4.442876769	6.080278173	4.358480841	4.320102859	3.397798457	4.495388364	5.11901417	4.868828442	4.992786288
CCDC66	11.32363616	25.52177274	14.25500128	11.95036963	18.38834503	9.469391669	7.855161123	7.900880316	10.45285292	11.47777023	11.48270933	12.48647242	16.20915935	12.523624	12.73904801	9.893494059	11.56720021
SLC9A10	0.131324449	0.0	0.249681926	0.091677362	0.179399592	0.100554127	0.099258518	0.0643388	0.049250029	0.080976907	0.139667009	0.156391327	0.307572447	0.089591807	0.122947771	0.194836398	0.046767258
C3orf23	8.073438526	2.350442947	7.782825585	7.836092078	8.672305567	8.337128235	7.647648379	6.515680239	8.967862672	8.537265239	8.796556451	7.86952912	7.76431563	8.220203788	7.422587093	8.363368055	7.513284634
ZNF660	4.040510295	5.46808937	5.197769999	2.605616159	4.299843199	2.820303854	2.25368603	3.809605854	2.946871594	3.810584711	3.475372205	4.112254077	6.401242776	4.556610838	3.429234508	3.400255957	3.96427986
LOC285359	1.847344463	4.584960855	1.689420321	0.777936805	1.628141132	1.355179903	1.580725944	1.231070224	1.249649931	1.90871414	1.01891362	1.98410451	0.979003629	1.401225977	2.011562141	0.912498068	1.867519675
SUMF1	7.080312931	7.82310097	5.901342683	5.357273117	6.506804235	6.751085829	5.670991692	6.454027375	5.756074444	6.492742798	6.267929475	7.174877915	5.849465133	6.465138301	8.027724751	5.743082171	5.029861743
RPUSD3	4.900487481	5.502344328	5.033873791	5.457145963	5.198726673	5.806779569	6.51949355	4.314030756	4.143228229	4.857131751	5.4248914	4.291472733	6.881871494	5.369478704	4.808922039	6.190998899	4.970393594
PRRT3	4.983722268	7.525258915	6.777256296	5.452221856	4.663122659	5.646631657	5.684153977	7.11308114	4.576547018	4.152123649	5.615323034	5.29881904	6.760050301	5.779036847	6.925242091	5.983460119	7.844791385
DPH3	5.391678247	4.228596117	5.214987737	6.111972533	8.584114308	9.073182919	7.7581296	6.517497585	6.171971756	6.293773954	7.809547817	6.85958978	4.892162316	7.405292735	6.355680383	6.240201237	7.71676348
C3orf70	8.891966681	3.261319385	9.397123335	5.694447471	12.04457478	11.05840137	7.564261034	9.507603147	7.0283969	9.665437524	6.545678708	10.13477944	10.96921148	11.25500523	11.17454983	11.69216128	10.47812196
TPRG1	0.383764067	0.237862146	0.295694299	0.364491813	0.496659876	0.391278101	0.125946718	0.253984694	0.187476491	0.148416127	0.236293425	0.322466867	0.588234844	0.234940451	0.31201087	0.402882194	0.421986391
WDR21B	0.381651985	0.315830288	0.316396322	0.213864536	0.507275825	0.243260073	0.245026266	0.296472613	0.287225614	0.30317695	0.408428515	0.320914379	0.566146168	0.340591551	0.247862225	0.311737632	0.28284783
CYP4V2	12.64555166	9.640643033	12.28869523	6.705088915	14.15249943	9.524752429	6.196751442	9.855335639	11.01565839	10.29299017	10.52616461	9.179125193	12.58332312	13.15555891	12.49335765	7.751835423	15.21504269
